Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0285007125,5.44774900376797,0.913057804107666,,-0.0285007125,4.49618725851178,
,,,-0.0284929125,5.44774900376797,0.913057804107666,,-0.0284929125,4.49618725851178,
,,,-0.0284851125,5.38664346933365,0.932756297290325,,-0.0284851125,4.49618725851178,
,,,-0.0284773125,5.44774900376797,0.913057804107666,,-0.0284773125,4.49618725851178,
,,,-0.0284695125,5.38664346933365,0.913057804107666,,-0.0284695125,4.49618725851178,
,,,-0.0284617125,5.38664346933365,0.913057804107666,,-0.0284617125,4.49618725851178,
,,,-0.0284539125,5.38664346933365,0.913057804107666,,-0.0284539125,4.49618725851178,
,,,-0.0284461125,5.44774900376797,0.913057804107666,,-0.0284461125,4.49618725851178,
,,,-0.0284383125,5.38664346933365,0.913057804107666,,-0.0284383125,4.49618725851178,
,,,-0.0284305125,5.44774900376797,0.932756297290325,,-0.0284305125,4.49618725851178,
,,,-0.0284227125,5.44774900376797,0.932756297290325,,-0.0284227125,4.49618725851178,
,,,-0.0284149125,5.38664346933365,0.913057804107666,,-0.0284149125,4.51571850664914,
,,,-0.0284071125,5.38664346933365,0.913057804107666,,-0.0284071125,4.49618725851178,
,,,-0.0283993125,5.44774900376797,0.913057804107666,,-0.0283993125,4.49618725851178,
,,,-0.0283915125,5.38664346933365,0.913057804107666,,-0.0283915125,4.49618725851178,
,,,-0.0283837125,5.44774900376797,0.913057804107666,,-0.0283837125,4.49618725851178,
,,,-0.0283759125,5.38664346933365,0.913057804107666,,-0.0283759125,4.49618725851178,
,,,-0.0283681125,5.44774900376797,0.913057804107666,,-0.0283681125,4.49618725851178,
,,,-0.0283603125,5.44774900376797,0.913057804107666,,-0.0283603125,4.49618725851178,
,,,-0.0283525125,5.38664346933365,0.913057804107666,,-0.0283525125,4.49618725851178,
,,,-0.0283447125,5.38664346933365,0.932756297290325,,-0.0283447125,4.49618725851178,
,,,-0.0283369125,5.44774900376797,0.913057804107666,,-0.0283369125,4.49618725851178,
,,,-0.0283291125,5.44774900376797,0.913057804107666,,-0.0283291125,4.49618725851178,
,,,-0.0283213125,5.38664346933365,0.913057804107666,,-0.0283213125,4.49618725851178,
,,,-0.0283135125,5.38664346933365,0.913057804107666,,-0.0283135125,4.49618725851178,
,,,-0.0283057125,5.44774900376797,0.913057804107666,,-0.0283057125,4.49618725851178,
,,,-0.0282979125,5.44774900376797,0.932756297290325,,-0.0282979125,4.49618725851178,
,,,-0.0282901125,5.44774900376797,0.932756297290325,,-0.0282901125,4.49618725851178,
,,,-0.0282823125,5.44774900376797,0.913057804107666,,-0.0282823125,4.49618725851178,
,,,-0.0282745125,5.38664346933365,0.913057804107666,,-0.0282745125,4.49618725851178,
,,,-0.0282667125,5.38664346933365,0.913057804107666,,-0.0282667125,4.49618725851178,
,,,-0.0282589125,5.44774900376797,0.913057804107666,,-0.0282589125,4.49618725851178,
,,,-0.0282511125,5.44774900376797,0.913057804107666,,-0.0282511125,4.49618725851178,
,,,-0.0282433125,5.38664346933365,0.913057804107666,,-0.0282433125,4.49618725851178,
,,,-0.0282355125,5.44774900376797,0.913057804107666,,-0.0282355125,4.49618725851178,
,,,-0.0282277125,5.44774900376797,0.913057804107666,,-0.0282277125,4.49618725851178,
,,,-0.0282199125,5.38664346933365,0.932756297290325,,-0.0282199125,4.49618725851178,
,,,-0.0282121125,5.44774900376797,0.913057804107666,,-0.0282121125,4.49618725851178,
,,,-0.0282043125,5.44774900376797,0.932756297290325,,-0.0282043125,4.49618725851178,
,,,-0.0281965125,5.44774900376797,0.913057804107666,,-0.0281965125,4.49618725851178,
,,,-0.0281887125,5.44774900376797,0.913057804107666,,-0.0281887125,4.49618725851178,
,,,-0.0281809125,5.44774900376797,0.913057804107666,,-0.0281809125,4.5743122510612,
,,,-0.0281731125,5.44774900376797,0.913057804107666,,-0.0281731125,4.49618725851178,
,,,-0.0281653125,5.44774900376797,0.913057804107666,,-0.0281653125,4.49618725851178,
,,,-0.0281575125,5.44774900376797,0.913057804107666,,-0.0281575125,4.49618725851178,
,,,-0.0281497125,5.44774900376797,0.913057804107666,,-0.0281497125,4.49618725851178,
,,,-0.0281419125,5.38664346933365,0.932756297290325,,-0.0281419125,4.49618725851178,
,,,-0.0281341125,5.44774900376797,0.913057804107666,,-0.0281341125,4.49618725851178,
,,,-0.0281263125,5.44774900376797,0.913057804107666,,-0.0281263125,4.49618725851178,
,,,-0.0281185125,5.44774900376797,0.913057804107666,,-0.0281185125,4.49618725851178,
,,,-0.0281107125,5.44774900376797,0.913057804107666,,-0.0281107125,4.49618725851178,
,,,-0.0281029125,5.44774900376797,0.913057804107666,,-0.0281029125,4.49618725851178,
,,,-0.0280951125,5.44774900376797,0.913057804107666,,-0.0280951125,4.49618725851178,
,,,-0.0280873125,5.38664346933365,0.913057804107666,,-0.0280873125,4.49618725851178,
,,,-0.0280795125,5.44774900376797,0.913057804107666,,-0.0280795125,4.5743122510612,
,,,-0.0280717125,5.38664346933365,0.913057804107666,,-0.0280717125,4.49618725851178,
,,,-0.0280639125,5.44774900376797,0.913057804107666,,-0.0280639125,4.5743122510612,
,,,-0.0280561125,5.44774900376797,0.932756297290325,,-0.0280561125,4.49618725851178,
,,,-0.0280483125,5.44774900376797,0.932756297290325,,-0.0280483125,4.5743122510612,
,,,-0.0280405125,5.44774900376797,0.932756297290325,,-0.0280405125,4.5743122510612,
,,,-0.0280327125,5.44774900376797,0.913057804107666,,-0.0280327125,4.49618725851178,
,,,-0.0280249125,5.44774900376797,0.913057804107666,,-0.0280249125,4.49618725851178,
,,,-0.0280171125,5.44774900376797,0.913057804107666,,-0.0280171125,4.5743122510612,
,,,-0.0280093125,5.44774900376797,0.932756297290325,,-0.0280093125,4.5743122510612,
,,,-0.0280015125,5.44774900376797,0.913057804107666,,-0.0280015125,4.5743122510612,
,,,-0.0279937125,5.38664346933365,0.913057804107666,,-0.0279937125,4.49618725851178,
,,,-0.0279859125,5.44774900376797,0.913057804107666,,-0.0279859125,4.5743122510612,
,,,-0.0279781125,5.44774900376797,0.932756297290325,,-0.0279781125,4.5743122510612,
,,,-0.0279703125,5.44774900376797,0.913057804107666,,-0.0279703125,4.49618725851178,
,,,-0.0279625125,5.38664346933365,0.913057804107666,,-0.0279625125,4.49618725851178,
,,,-0.0279547125,5.44774900376797,0.913057804107666,,-0.0279547125,4.5743122510612,
,,,-0.0279469125,5.44774900376797,0.932756297290325,,-0.0279469125,4.49618725851178,
,,,-0.0279391125,5.44774900376797,0.913057804107666,,-0.0279391125,4.5743122510612,
,,,-0.0279313125,5.44774900376797,0.913057804107666,,-0.0279313125,4.5743122510612,
,,,-0.0279235125,5.44774900376797,0.913057804107666,,-0.0279235125,4.5743122510612,
,,,-0.0279157125,5.44774900376797,0.913057804107666,,-0.0279157125,4.5743122510612,
,,,-0.0279079125,5.44774900376797,0.913057804107666,,-0.0279079125,4.49618725851178,
,,,-0.0279001125,5.44774900376797,0.913057804107666,,-0.0279001125,4.5743122510612,
,,,-0.0278923125,5.44774900376797,0.932756297290325,,-0.0278923125,4.5743122510612,
,,,-0.0278845125,5.44774900376797,0.932756297290325,,-0.0278845125,4.5743122510612,
,,,-0.0278767125,5.44774900376797,0.913057804107666,,-0.0278767125,4.5743122510612,
,,,-0.0278689125,5.38664346933365,0.932756297290325,,-0.0278689125,4.49618725851178,
,,,-0.0278611125,5.44774900376797,0.913057804107666,,-0.0278611125,4.5743122510612,
,,,-0.0278533125,5.44774900376797,0.913057804107666,,-0.0278533125,4.5743122510612,
,,,-0.0278455125,5.44774900376797,0.913057804107666,,-0.0278455125,4.5743122510612,
,,,-0.0278377125,5.44774900376797,0.913057804107666,,-0.0278377125,4.5743122510612,
,,,-0.0278299125,5.44774900376797,0.913057804107666,,-0.0278299125,4.5743122510612,
,,,-0.0278221125,5.44774900376797,0.913057804107666,,-0.0278221125,4.5743122510612,
,,,-0.0278143125,5.44774900376797,0.913057804107666,,-0.0278143125,4.5743122510612,
,,,-0.0278065125,5.50885453820229,0.913057804107666,,-0.0278065125,4.5743122510612,
,,,-0.0277987125,5.44774900376797,0.913057804107666,,-0.0277987125,4.5743122510612,
,,,-0.0277909125,5.44774900376797,0.913057804107666,,-0.0277909125,4.5743122510612,
,,,-0.0277831125,5.44774900376797,0.913057804107666,,-0.0277831125,4.5743122510612,
,,,-0.0277753125,5.44774900376797,0.913057804107666,,-0.0277753125,4.49618725851178,
,,,-0.0277675125,5.44774900376797,0.913057804107666,,-0.0277675125,4.5743122510612,
,,,-0.0277597125,5.44774900376797,0.913057804107666,,-0.0277597125,4.5743122510612,
,,,-0.0277519125,5.44774900376797,0.913057804107666,,-0.0277519125,4.5743122510612,
,,,-0.0277441125,5.44774900376797,0.932756297290325,,-0.0277441125,4.5743122510612,
,,,-0.0277363125,5.44774900376797,0.913057804107666,,-0.0277363125,4.5743122510612,
,,,-0.0277285125,5.44774900376797,0.932756297290325,,-0.0277285125,4.5743122510612,
,,,-0.0277207125,5.44774900376797,0.932756297290325,,-0.0277207125,4.5743122510612,
,,,-0.0277129125,5.44774900376797,0.913057804107666,,-0.0277129125,4.5743122510612,
,,,-0.0277051125,5.44774900376797,0.913057804107666,,-0.0277051125,4.5743122510612,
,,,-0.0276973125,5.44774900376797,0.913057804107666,,-0.0276973125,4.5743122510612,
,,,-0.0276895125,5.44774900376797,0.913057804107666,,-0.0276895125,4.49618725851178,
,,,-0.0276817125,5.44774900376797,0.913057804107666,,-0.0276817125,4.5743122510612,
,,,-0.0276739125,5.44774900376797,0.913057804107666,,-0.0276739125,4.5743122510612,
,,,-0.0276661125,5.44774900376797,0.932756297290325,,-0.0276661125,4.5743122510612,
,,,-0.0276583125,5.44774900376797,0.913057804107666,,-0.0276583125,4.5743122510612,
,,,-0.0276505125,5.44774900376797,0.913057804107666,,-0.0276505125,4.5743122510612,
,,,-0.0276427125,5.44774900376797,0.913057804107666,,-0.0276427125,4.5743122510612,
,,,-0.0276349125,5.44774900376797,0.932756297290325,,-0.0276349125,4.5743122510612,
,,,-0.0276271125,5.44774900376797,0.913057804107666,,-0.0276271125,4.5743122510612,
,,,-0.0276193125,5.44774900376797,0.913057804107666,,-0.0276193125,4.5743122510612,
,,,-0.0276115125,5.44774900376797,0.913057804107666,,-0.0276115125,4.5743122510612,
,,,-0.0276037125,5.44774900376797,0.913057804107666,,-0.0276037125,4.5743122510612,
,,,-0.0275959125,5.50885453820229,0.913057804107666,,-0.0275959125,4.5743122510612,
,,,-0.0275881125,5.44774900376797,0.913057804107666,,-0.0275881125,4.5743122510612,
,,,-0.0275803125,5.44774900376797,0.913057804107666,,-0.0275803125,4.5743122510612,
,,,-0.0275725125,5.44774900376797,0.932756297290325,,-0.0275725125,4.5743122510612,
,,,-0.0275647125,5.44774900376797,0.913057804107666,,-0.0275647125,4.5743122510612,
,,,-0.0275569125,5.44774900376797,0.913057804107666,,-0.0275569125,4.5743122510612,
,,,-0.0275491125,5.44774900376797,0.913057804107666,,-0.0275491125,4.5743122510612,
,,,-0.0275413125,5.44774900376797,0.932756297290325,,-0.0275413125,4.5743122510612,
,,,-0.0275335125,5.44774900376797,0.932756297290325,,-0.0275335125,4.5743122510612,
,,,-0.0275257125,5.44774900376797,0.913057804107666,,-0.0275257125,4.5743122510612,
,,,-0.0275179125,5.44774900376797,0.913057804107666,,-0.0275179125,4.5743122510612,
,,,-0.0275101125,5.44774900376797,0.913057804107666,,-0.0275101125,4.5743122510612,
,,,-0.0275023125,5.44774900376797,0.932756297290325,,-0.0275023125,4.5743122510612,
,,,-0.0274945125,5.44774900376797,0.913057804107666,,-0.0274945125,4.5743122510612,
,,,-0.0274867125,5.44774900376797,0.932756297290325,,-0.0274867125,4.5743122510612,
,,,-0.0274789125,5.44774900376797,0.932756297290325,,-0.0274789125,4.5743122510612,
,,,-0.0274711125,5.44774900376797,0.932756297290325,,-0.0274711125,4.5743122510612,
,,,-0.0274633125,5.44774900376797,0.932756297290325,,-0.0274633125,4.5743122510612,
,,,-0.0274555125,5.50885453820229,0.913057804107666,,-0.0274555125,4.5743122510612,
,,,-0.0274477125,5.44774900376797,0.913057804107666,,-0.0274477125,4.5743122510612,
,,,-0.0274399125,5.50885453820229,0.932756297290325,,-0.0274399125,4.5743122510612,
,,,-0.0274321125,5.44774900376797,0.932756297290325,,-0.0274321125,4.5743122510612,
,,,-0.0274243125,5.44774900376797,0.913057804107666,,-0.0274243125,4.5743122510612,
,,,-0.0274165125,5.44774900376797,0.932756297290325,,-0.0274165125,4.5743122510612,
,,,-0.0274087125,5.44774900376797,0.913057804107666,,-0.0274087125,4.5743122510612,
,,,-0.0274009125,5.44774900376797,0.913057804107666,,-0.0274009125,4.5743122510612,
,,,-0.0273931125,5.44774900376797,0.913057804107666,,-0.0273931125,4.5743122510612,
,,,-0.0273853125,5.44774900376797,0.913057804107666,,-0.0273853125,4.5743122510612,
,,,-0.0273775125,5.44774900376797,0.913057804107666,,-0.0273775125,4.5743122510612,
,,,-0.0273697125,5.50885453820229,0.932756297290325,,-0.0273697125,4.5743122510612,
,,,-0.0273619125,5.44774900376797,0.932756297290325,,-0.0273619125,4.5743122510612,
,,,-0.0273541125,5.44774900376797,0.913057804107666,,-0.0273541125,4.5743122510612,
,,,-0.0273463125,5.44774900376797,0.913057804107666,,-0.0273463125,4.5743122510612,
,,,-0.0273385125,5.50885453820229,0.913057804107666,,-0.0273385125,4.5743122510612,
,,,-0.0273307125,5.44774900376797,0.913057804107666,,-0.0273307125,4.5743122510612,
,,,-0.0273229125,5.44774900376797,0.913057804107666,,-0.0273229125,4.5743122510612,
,,,-0.0273151125,5.50885453820229,0.932756297290325,,-0.0273151125,4.5743122510612,
,,,-0.0273073125,5.44774900376797,0.932756297290325,,-0.0273073125,4.5743122510612,
,,,-0.0272995125,5.50885453820229,0.913057804107666,,-0.0272995125,4.5743122510612,
,,,-0.0272917125,5.44774900376797,0.913057804107666,,-0.0272917125,4.5743122510612,
,,,-0.0272839125,5.50885453820229,0.932756297290325,,-0.0272839125,4.5743122510612,
,,,-0.0272761125,5.50885453820229,0.932756297290325,,-0.0272761125,4.5743122510612,
,,,-0.0272683125,5.44774900376797,0.913057804107666,,-0.0272683125,4.5743122510612,
,,,-0.0272605125,5.44774900376797,0.913057804107666,,-0.0272605125,4.5743122510612,
,,,-0.0272527125,5.44774900376797,0.913057804107666,,-0.0272527125,4.5743122510612,
,,,-0.0272449125,5.50885453820229,0.913057804107666,,-0.0272449125,4.5743122510612,
,,,-0.0272371125,5.44774900376797,0.913057804107666,,-0.0272371125,4.5743122510612,
,,,-0.0272293125,5.44774900376797,0.913057804107666,,-0.0272293125,4.5743122510612,
,,,-0.0272215125,5.44774900376797,0.913057804107666,,-0.0272215125,4.5743122510612,
,,,-0.0272137125,5.44774900376797,0.932756297290325,,-0.0272137125,4.5743122510612,
,,,-0.0272059125,5.44774900376797,0.913057804107666,,-0.0272059125,4.5743122510612,
,,,-0.0271981125,5.44774900376797,0.913057804107666,,-0.0271981125,4.5743122510612,
,,,-0.0271903125,5.50885453820229,0.913057804107666,,-0.0271903125,4.5743122510612,
,,,-0.0271825125,5.44774900376797,0.913057804107666,,-0.0271825125,4.5743122510612,
,,,-0.0271747125,5.50885453820229,0.932756297290325,,-0.0271747125,4.5743122510612,
,,,-0.0271669125,5.50885453820229,0.913057804107666,,-0.0271669125,4.5743122510612,
,,,-0.0271591125,5.50885453820229,0.913057804107666,,-0.0271591125,4.5743122510612,
,,,-0.0271513125,5.44774900376797,0.932756297290325,,-0.0271513125,4.5743122510612,
,,,-0.0271435125,5.44774900376797,0.913057804107666,,-0.0271435125,4.5743122510612,
,,,-0.0271357125,5.50885453820229,0.913057804107666,,-0.0271357125,4.5743122510612,
,,,-0.0271279125,5.44774900376797,0.913057804107666,,-0.0271279125,4.55478100292385,
,,,-0.0271201125,5.44774900376797,0.932756297290325,,-0.0271201125,4.5743122510612,
,,,-0.0271123125,5.44774900376797,0.932756297290325,,-0.0271123125,4.5743122510612,
,,,-0.0271045125,5.50885453820229,0.913057804107666,,-0.0271045125,4.5743122510612,
,,,-0.0270967125,5.44774900376797,0.913057804107666,,-0.0270967125,4.5743122510612,
,,,-0.0270889125,5.44774900376797,0.913057804107666,,-0.0270889125,4.5743122510612,
,,,-0.0270811125,5.50885453820229,0.913057804107666,,-0.0270811125,4.5743122510612,
,,,-0.0270733125,5.50885453820229,0.913057804107666,,-0.0270733125,4.5743122510612,
,,,-0.0270655125,5.50885453820229,0.913057804107666,,-0.0270655125,4.5743122510612,
,,,-0.0270577125,5.50885453820229,0.913057804107666,,-0.0270577125,4.5743122510612,
,,,-0.0270499125,5.44774900376797,0.932756297290325,,-0.0270499125,4.5743122510612,
,,,-0.0270421125,5.44774900376797,0.913057804107666,,-0.0270421125,4.5743122510612,
,,,-0.0270343125,5.50885453820229,0.913057804107666,,-0.0270343125,4.5743122510612,
,,,-0.0270265125,5.44774900376797,0.932756297290325,,-0.0270265125,4.5743122510612,
,,,-0.0270187125,5.44774900376797,0.913057804107666,,-0.0270187125,4.5743122510612,
,,,-0.0270109125,5.44774900376797,0.932756297290325,,-0.0270109125,4.5743122510612,
,,,-0.0270031125,5.50885453820229,0.932756297290325,,-0.0270031125,4.5743122510612,
,,,-0.0269953125,5.50885453820229,0.913057804107666,,-0.0269953125,4.5743122510612,
,,,-0.0269875125,5.50885453820229,0.932756297290325,,-0.0269875125,4.5743122510612,
,,,-0.0269797125,5.50885453820229,0.932756297290325,,-0.0269797125,4.5743122510612,
,,,-0.0269719125,5.50885453820229,0.932756297290325,,-0.0269719125,4.5743122510612,
,,,-0.0269641125,5.50885453820229,0.932756297290325,,-0.0269641125,4.5743122510612,
,,,-0.0269563125,5.44774900376797,0.913057804107666,,-0.0269563125,4.5743122510612,
,,,-0.0269485125,5.50885453820229,0.913057804107666,,-0.0269485125,4.5743122510612,
,,,-0.0269407125,5.50885453820229,0.913057804107666,,-0.0269407125,4.5743122510612,
,,,-0.0269329125,5.50885453820229,0.913057804107666,,-0.0269329125,4.5743122510612,
,,,-0.0269251125,5.50885453820229,0.932756297290325,,-0.0269251125,4.5743122510612,
,,,-0.0269173125,5.50885453820229,0.932756297290325,,-0.0269173125,4.5743122510612,
,,,-0.0269095125,5.50885453820229,0.913057804107666,,-0.0269095125,4.5743122510612,
,,,-0.0269017125,5.50885453820229,0.913057804107666,,-0.0269017125,4.5743122510612,
,,,-0.0268939125,5.50885453820229,0.932756297290325,,-0.0268939125,4.5743122510612,
,,,-0.0268861125,5.50885453820229,0.913057804107666,,-0.0268861125,4.5743122510612,
,,,-0.0268783125,5.44774900376797,0.913057804107666,,-0.0268783125,4.5743122510612,
,,,-0.0268705125,5.50885453820229,0.932756297290325,,-0.0268705125,4.5743122510612,
,,,-0.0268627125,5.50885453820229,0.913057804107666,,-0.0268627125,4.5743122510612,
,,,-0.0268549125,5.50885453820229,0.932756297290325,,-0.0268549125,4.5743122510612,
,,,-0.0268471125,5.44774900376797,0.913057804107666,,-0.0268471125,4.5743122510612,
,,,-0.0268393125,5.44774900376797,0.913057804107666,,-0.0268393125,4.5743122510612,
,,,-0.0268315125,5.44774900376797,0.913057804107666,,-0.0268315125,4.5743122510612,
,,,-0.0268237125,5.50885453820229,0.913057804107666,,-0.0268237125,4.5743122510612,
,,,-0.0268159125,5.50885453820229,0.913057804107666,,-0.0268159125,4.5743122510612,
,,,-0.0268081125,5.50885453820229,0.913057804107666,,-0.0268081125,4.5743122510612,
,,,-0.0268003125,5.50885453820229,0.913057804107666,,-0.0268003125,4.5743122510612,
